restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJx54oDZlRqEcRh4YN-b_kFHY,Mitte_10_7,The Vegan Gyros,52.54165609999999,13.4026117,3.6,restaurant,"Mauerpark, Gleimstraße 55, Berlin"
ChIJl0GZQf9RqEcRcIUsO8mancU,Mitte_10_8,Les Valseuses Restaurant,52.54129489999999,13.4108581,4.7,restaurant,"Eberswalder Straße 28, Berlin-Bezirk Pankow"
ChIJaYIJQv9RqEcRZrqs82ZzS7A,Mitte_10_8,Dong Do Restaurant,52.54126549999999,13.4111373,4.5,restaurant,"Eberswalder Straße 27, Berlin-Bezirk Pankow"
ChIJI_dSaf9RqEcR5m5g7vpc9Zc,Mitte_10_8,"Café Haferkater, Eberswalder Straße",52.5412875,13.4114924,4.5,cafe,"Eberswalder Straße 26, Berlin-Bezirk Pankow"
ChIJGUbi_vhRqEcReVZ05Ps5CUQ,Mitte_10_8,East Moon,52.54054850000001,13.4051009,4.1,restaurant,"Eberswalder Straße 1, Berlin-Bezirk Pankow"
ChIJg65ovOVRqEcRGbaMYozNGCs,Mitte_10_8,WeiDaoJia,52.5401536,13.4060605,4.9,restaurant,"Oderberger Straße 27, Berlin"
ChIJg1x9ltNRqEcRAIDQZ6W1a0k,Mitte_10_8,Guo Guo Xiang,52.54017450000001,13.4060764,4.6,restaurant,"Oderberger Straße 27, Berlin"
ChIJ1bJFng1RqEcRsuaEuDOpUmI,Mitte_10_8,Eispatisserie Hokey Pokey,52.53973269999999,13.4060977,4.7,restaurant,"Oderberger Straße 38, Berlin-Bezirk Pankow"
ChIJK4tFB0hRqEcRiVqjHBxXPgs,Mitte_10_8,Mauer Kebab,52.54068309999999,13.4059113,4.9,restaurant,"Eberswalder Straße 4, Berlin"
ChIJlfRYKttRqEcRrCPx5quMOXE,Mitte_10_8,Bentokado,52.54074319999999,13.4061761,4.8,restaurant,"Eberswalder Straße 5, Berlin-Bezirk Pankow"
